删除序号,station_id,经度,纬度
666,395815801_4401170002,113.638018,23.638606
667,101437000_291,113.324049,22.943035
668,101437000_1346,113.228743,23.096108
669,101437000_2522,113.305041,22.980435
670,101437000_1996,113.284492,23.343279
671,MA51TJTF4_1892,113.363212,22.916721
672,313744932_13458,113.772264,23.571265
673,313744932_12088,113.206649,23.383962
674,MA59J8YL8_79a8f6c4059778b6,113.343494,23.180781
675,313744932_3069,113.816548,23.184814
676,914401153_JT0152,113.356256,23.018205
677,MA59J8YL8_46772b6b0f54e3cf,113.550992,23.191436
678,101437000_2168,113.220275,23.062022
679,101437000_124,113.378816,22.952631
680,395815801_4401170004,113.633464,23.699025
681,395815801_4401150005,113.526141,22.791799
682,101437000_646,113.410427,23.011129
683,313744932_320968,113.204076,23.240084
684,MA0019FW4_GZYY-RHGJ-020-0007,113.44575,22.843135
685,395815801_4401060061,113.320542,23.128436
686,MA51TJTF4_1947,113.292267,22.964305
687,101437000_404,113.283063,23.244201
688,101437000_448,113.410633,22.951471
689,313744932_3510,113.529074,23.494295
690,MA0019FW4_GZYY-QNSL-020-0026,113.358347,22.918562
691,313744932_321110,113.208508,23.425327
692,MA1MY0GF9_25502,113.303718,22.981739
693,914401153_JT0058,113.493215,23.180398
694,MA59J8YL8_2c75e25d74e3a53d,113.396957,22.888816
695,914401153_JT0090,113.526621,23.138066
696,914401153_JT0099,113.449831,23.15583
697,MA59J8YL8_575a918b587b1546,113.255199,23.378051
698,101437000_2050,113.356445,22.966464
699,914401153_JT0097,113.639016,23.13184
700,101437000_550,113.220565,23.197287
701,914401153_JT0146,113.489214,23.154724
702,313744932_3062,113.298894,23.437892
703,101437000_504,113.453472,23.171635
704,MA0019FW4_GZYY-GZJC-020-0020,113.258373,23.221596
705,395815801_4401170005,113.706063,23.694016
706,554443284_1506,113.556946,23.198004
707,333599517_4401180000100070056,113.592728,23.157186
708,313744932_12832,113.506612,23.578371
709,MA0019FW4_GZYY-ETLY-020-0027,113.362586,22.969378
710,MA4KL69J6_4401180000100070056,113.592728,23.157186
711,101437000_964,113.323203,23.108898
712,313744932_13132,113.415573,23.134674
713,101437000_253,113.200903,23.405942
714,MA5APE165_95,113.446443,23.149413
715,313744932_163,113.847211,23.355682
716,MA59J8YL8_7ffc0961682fe49f,113.344119,23.002027
717,313744932_321619,113.234023,23.376495
718,MA5AU5N17_424,113.302588,23.1355
719,313744932_11661,113.575611,23.541477
720,MA59CU773_17616,113.55158,22.802077
721,313744932_882,113.725959,23.700553
722,101437000_2124,113.322119,23.177696
723,395815801_4401110023,113.26318,23.216046
724,101437000_1274,113.404906,22.894901
725,395815801_4401140009,113.29876,23.437898
726,914401153_JT0080,113.30897,23.0195
727,914401153_JT0106,113.357488,23.169565
728,339767534_1115455519503687680,113.240717,23.398029
729,395815801_4401140013,113.353684,23.45866
730,MA51TJTF4_1938,113.279019,22.959216
731,914401153_JT0139,113.610704,23.125676
732,395815801_4401180008,113.842941,23.254094
733,313744932_12830,113.597169,23.548105
734,914401153_JT0111,113.338398,23.142057
735,101437000_1334,113.589293,23.140016
736,101437000_1638,113.294999,23.016501
737,914401153_JT0088,113.467975,22.946489
738,313744932_3164,113.847211,23.355682
739,101437000_1612,113.561147,23.106768
740,320513112_20-117,113.537688,23.334708
741,314930470_975,113.237603,23.166984
742,101437000_195,113.278645,23.26633
743,313744932_3542,113.179235,23.471599
744,313744932_320337,113.568312,22.799735
745,MA5APE165_88,113.430703,23.142936
746,101437000_117,113.259878,23.171608
747,395815801_4401180006,113.78666,23.413823
748,395815801_4401170008,113.671302,23.69241
749,101437000_201,113.370693,22.99757
750,395815801_4401140010,113.29876,23.437898
751,333599517_4401150000100070001,113.529664,22.795456
752,914401153_JT0115,113.300626,23.043082
753,101437000_794,113.2364,23.212804
754,313744932_3080,113.694847,23.275746
755,MA4KL69J6_4401150000100070001,113.529664,22.795456
756,101437000_112,113.257641,23.075556
757,101437000_2586,113.359862,23.138832
758,914401153_JT0148,113.541142,23.117247
759,395815801_4401110009,113.457397,23.40608
760,914401153_JT0128,113.624683,23.146367
761,101437000_376,113.273637,23.367272
762,MA51TJTF4_1926,113.346459,22.977494
763,MA59J8YL8_6a59697431d274e8,113.183161,23.450703
764,MA59EU2Y3_24801,113.52699,23.059084
765,A5DM667X3_2019030114000000442,113.563068,23.185243
766,MA5AU5N17_423,113.301997,23.13261
767,914401153_JT0150,113.349462,23.253775
768,313744932_2972,113.542443,22.804861
769,914401153_JT0098,113.640857,23.122865
770,321895837_1310,113.339677,22.937022
771,101437000_816,113.30326,23.332568
772,313744932_3321,113.701609,23.69532
773,101437000_1778,113.351364,23.130159
774,101437000_98,113.481804,23.157943
775,101437000_1382,113.242731,23.390208
776,MA5CJMUD8_LHLS0001,113.357085,23.212262
777,MA5AU5N17_405,113.348698,23.048916
778,313744932_3662,113.590827,23.555586
779,MA4UP1U28_LHLS0001,113.357085,23.212262
780,313744932_1453,113.80672,23.26413
781,101437000_109,113.284315,23.343179
782,101437000_2574,113.254214,23.080088
783,101437000_46,113.500295,23.173171
784,313744932_11805,113.360865,22.944968
785,101437000_2126,113.243358,23.082004
786,101437000_2516,113.428569,23.190506
787,TSU201919_LHLS0001,113.357095,23.212272
788,313744932_12338,113.514238,22.805772
789,313744932_3108,113.820775,23.295521
790,101437000_1144,113.373425,22.924274
791,101437000_1102,113.464584,23.097902
792,101437000_644,113.35736,23.169761
793,914401153_JT0105,113.601349,23.128087
794,101437000_950,113.407394,23.138559
795,914401153_JT0137,113.238691,23.415794
796,395815801_4401170009,113.632888,23.631165
797,101437000_1770,113.334101,23.082819
798,A5DM667X3_2019062814000000442,113.563917,23.184735
799,101437000_11,113.34983,22.973159
800,554443284_1791,113.40671,22.960073
801,A5DM667X3_405,113.341024,23.049607
802,914401153_JT0135,113.24853,23.253856
803,914401153_JT0132,113.333287,23.190963
804,101437000_2624,113.309193,22.985466
805,313744932_12277,113.508115,22.774646
806,101437000_1092,113.597241,23.126321
807,313744932_691,113.279034,23.556224
808,101437000_936,113.25812,23.237741
809,101437000_382,113.155506,23.37595
810,MA5APE392_LBHD02,113.271217,22.978579
811,101437000_2354,113.470178,22.963901
812,101437000_810,113.246649,23.252884
813,313744932_13230,113.364997,23.080805
814,101437000_252,113.564288,23.102793
815,313744932_12483,113.707901,23.268966
816,MA5AKE4G9_410,113.294836,23.305834
817,101437000_564,113.397291,23.170791
818,313744932_12087,113.601665,23.52945
819,101437000_2626,113.341021,23.016749
820,313744932_715,113.715957,23.70134
821,101437000_362,113.299989,23.362415
822,101437000_958,113.414075,23.390879
823,333599517_4401180000100070079,113.814586,23.285686
824,101437000_838,113.4465,23.174999
825,MA5AU5N17_410,113.21151,23.131061
826,101437000_602,113.194492,23.394815
827,304520582_7de026ea82e54d7f93dd28bfeebaec03,113.241025,23.282852
828,MA4KL69J6_4401180000100070079,113.814586,23.285686
829,101437000_1398,113.338728,23.238607
830,A5DM667X3_410,113.211821,23.137527
831,101437000_1236,113.501927,23.086341
832,101437000_1088,113.226049,23.410004
833,101437000_938,113.421789,22.978201
834,MA0019FW4_GZYY-XTNZ-020-0028,113.634186,23.125095
835,101437000_74,113.357536,23.212012
836,101437000_1352,113.270817,22.978843
837,MA59EU2Y3_11801,113.441241,23.154543
838,321895837_1370,113.356681,23.318185
839,101437000_262,113.234863,23.190863
840,101437000_1094,113.566347,23.202207
841,914401153_JT0121,113.412157,23.421143
842,101437000_1338,113.37044,23.135821
843,101437000_1168,113.262818,23.257665
844,101437000_2664,113.55334,22.765525
845,101437000_1922,113.407083,23.191008
