序号,经度,纬度,到最近现有站km,热点同址<1km
705,113.4707081,22.8921626,1.184,False
706,113.4730008,22.7358375,0.763,True
707,113.219729,23.4879603,0.822,True
708,113.5507024,23.190429,0.116,True
709,113.4565567,23.2261084,1.425,False
710,113.6706529,23.6622801,1.526,False
711,113.3960391,22.876923,0.702,True
712,113.5360603,23.1748812,2.11,False
713,113.464458,23.5811739,2.357,False
714,113.850797,23.2486669,0.522,True
715,113.5476762,23.1967505,0.467,True
716,113.5861653,22.7186167,3.643,False
717,113.3480662,23.581096,5.25,False
718,113.5125962,23.100645,0.173,True
719,113.4131655,23.3649913,2.071,False
720,113.6685258,23.1896865,0.301,True
721,113.3926467,22.9007509,0.835,True
722,113.5124466,23.1856944,0.623,True
723,113.3154988,23.4580178,1.115,False
724,113.5332179,23.1732542,1.981,False
725,113.3679759,22.7928978,1.272,False
726,113.3019091,23.556181,0.238,True
727,113.4230622,23.0084732,1.326,False
728,113.5206168,23.187245,0.35,True
729,113.3587007,23.2636439,0.907,True
730,113.5534905,23.189383,0.178,True
731,113.4942618,23.5833626,0.182,True
732,113.2174117,23.4877226,0.696,True
733,113.469854,23.1571513,0.843,True
734,113.6575544,23.1870624,1.427,False
735,113.3801569,23.2844552,2.378,False
736,113.5768618,23.2197363,1.506,False
737,113.4891665,23.1628383,0.76,True
738,113.4495092,22.8374754,0.738,True
739,113.1591851,23.3125711,3.643,False
740,113.463577,22.9498638,0.424,True
741,113.447639,22.9981042,0.934,True
742,113.5316763,23.1720172,1.907,False
743,113.7222327,23.1993011,0.379,True
744,113.4970197,23.1155257,0.918,True
745,113.3928153,22.9026741,0.72,True
746,113.4824817,23.2037813,0.092,True
747,113.5862966,22.7187222,3.631,False
748,113.7703791,23.1867612,2.119,False
749,113.4955298,23.1397928,1.124,False
750,113.5778681,23.2227094,1.786,False
751,113.6053498,23.1453711,0.683,True
752,112.9878653,23.4468625,8.534,False
753,113.4088648,23.3621838,2.222,False
754,113.3630044,23.2810482,0.904,True
755,113.4799078,23.2056711,0.428,True
756,113.194596,23.3112264,1.863,False
757,113.3102907,23.5092855,2.847,False
758,113.4299807,23.1909665,0.142,True
759,113.442789,23.0049061,1.837,False
760,113.2492374,23.4942024,1.926,False
761,113.8723519,23.3935438,1.997,False
762,113.8448625,23.2534107,0.21,True
763,113.514279,23.0983816,0.166,True
764,113.1829786,23.4384562,0.28,True
765,113.4245318,23.2535884,1.252,False
766,113.5601553,23.1267349,0.455,True
767,113.5019486,22.877519,2.332,False
768,113.4810406,23.1126771,0.263,True
769,113.3700093,23.2768604,1.757,False
770,113.666289,23.1472165,1.88,False
771,113.2097184,23.3138645,2.791,False
772,113.5003086,23.1188271,1.311,False
773,113.5633974,23.1851289,0.036,True
774,113.4658875,23.1298866,1.186,False
775,113.2039259,23.3119267,2.381,False
776,113.4652497,23.140945,0.473,True
777,113.3569685,23.2578526,0.567,True
778,113.4449875,23.2112234,1.96,False
779,113.594816,23.1637321,0.753,True
780,113.5929644,22.6539205,0.874,True
781,113.4240413,23.4588622,1.1,False
782,113.3997572,22.8717778,1.349,False
783,113.4274913,23.0102314,1.749,False
784,113.7387874,23.3886462,4.239,False
785,113.4684855,23.097547,0.401,True
786,113.1067103,23.488638,3.951,False
787,113.5590762,23.186924,0.376,True
788,113.5725163,22.755162,1.396,False
789,113.485775,23.1923025,1.128,False
790,113.3058677,23.4607131,1.393,False
791,113.4211446,23.2565045,0.789,True
792,113.7864904,23.2198713,2.375,False
793,113.509907,23.1851591,0.875,True
794,113.4081549,23.3603189,2.412,False
795,113.3648649,23.2780136,1.268,False
796,113.4978989,23.1213226,1.341,False
797,113.127589,23.4699822,1.719,False
798,113.4152256,23.0038333,0.948,True
799,113.5818878,23.1274428,0.494,True
800,113.5083795,22.8799034,3.029,False
801,113.3084295,23.5020884,2.093,False
802,113.9807167,23.8498811,4.915,False
803,113.5717898,23.127935,0.178,True
804,113.7862077,23.2320618,1.137,False
805,113.6941672,23.3228613,4.514,False
806,113.5697374,23.1813138,0.501,True
807,113.416205,23.3933328,0.349,True
808,113.3031294,22.8655475,2.402,False
809,113.526204,23.4027075,3.509,False
810,113.4848034,23.1888631,0.958,True
811,113.2114366,23.310556,2.826,False
812,113.4174645,23.2588139,0.341,True
813,113.4464811,23.0168199,1.76,False
814,113.4858191,22.7544527,1.709,False
815,113.4133936,23.2425551,1.883,False
816,113.4643908,23.5874689,2.331,False
817,113.4423673,23.0127119,2.263,False
818,113.5288041,23.170083,1.572,False
819,113.4994371,22.7945869,1.559,False
820,113.6586509,23.6939807,1.3,False
821,113.3380138,22.8656273,0.763,True
822,113.4205385,23.0068428,1.139,False
823,113.6095916,23.1661468,0.779,True
824,113.7733551,23.2130495,2.938,False
825,113.3580379,23.2812459,0.533,True
826,113.4093779,23.0002279,1.217,False
827,113.5935667,23.2030797,1.133,False
828,113.2320195,23.318328,2.189,False
829,113.4434251,23.0155927,2.088,False
830,113.44999,23.1974709,1.416,False
831,113.365098,23.2885586,0.778,True
832,113.5564846,23.1306172,0.31,True
833,113.4879221,23.1547195,0.132,True
834,113.1453941,23.4780127,0.233,True
835,113.4724087,23.1310248,1.509,False
836,113.5792762,23.1664113,1.564,False
837,113.579094,23.1666764,1.598,False
838,113.4993138,23.1266432,1.358,False
839,113.3505166,23.291653,0.338,True
840,113.5251131,23.1885902,0.8,True
841,113.5121656,22.8813072,3.441,False
842,113.5862537,23.1362862,0.518,True
843,113.3240798,22.8282313,0.85,True
844,113.4063283,22.9990005,1.24,False
845,113.4826134,23.2033828,0.065,True
846,113.4027752,22.9966742,0.798,True
847,113.5650279,23.1811853,0.411,True
848,113.4180908,22.8866925,0.694,True
849,113.5203156,23.0991523,0.645,True
850,113.4549233,22.9801594,1.217,False
851,113.5918826,23.1462346,0.74,True
852,113.4398023,23.0098814,2.469,False
853,113.4537352,23.1591088,0.465,True
854,113.0951932,23.3095766,0.8,True
855,113.5751197,23.1717003,1.625,False
856,113.4857166,23.1868727,0.819,True
857,113.6177382,23.5959004,0.13,True
858,113.5753149,23.1723525,1.562,False
859,113.408638,22.8668952,1.445,False
860,113.3770399,23.2116886,0.673,True
861,113.3955768,22.9939754,0.045,True
862,113.498629,23.1242486,1.527,False
863,113.1911983,23.3538546,1.906,False
864,113.4800941,23.2126394,0.585,True
865,113.2293315,23.3179654,2.18,False
866,113.3921974,22.9168159,0.157,True
867,113.4572932,23.6179146,1.298,False
868,113.3571915,22.8635112,0.437,True
869,113.3628903,23.2914077,0.58,True
870,113.689923,23.194434,1.956,False
871,113.3887579,22.9926113,0.524,True
872,113.385928,22.9839311,0.342,True
873,113.0902903,23.2956389,0.415,True
874,113.2690119,23.3113593,1.963,False
875,113.3300717,23.293405,0.729,True
876,113.7946846,23.4048249,0.541,True
877,113.3950367,22.9094134,0.135,True
878,113.4110589,23.2621906,0.425,True
879,113.3373848,22.9867246,0.401,True
880,113.3198841,22.9973923,0.971,True
881,113.4501082,23.4335861,0.507,True
882,113.3977989,22.9946487,0.242,True
883,113.508626,23.1090482,0.109,True
884,113.5734969,23.1736549,1.374,False
885,113.4724897,23.115956,0.33,True
886,113.26888,23.3155468,1.512,False
887,113.3410883,23.0035853,0.355,True
888,113.3203729,23.1297888,0.151,True
889,113.4167542,22.8906252,0.914,True
890,113.345676,23.2931469,0.409,True
891,113.3650217,22.8632804,0.65,True
892,113.494435,22.7976867,1.518,False
893,113.4379654,23.1620694,0.202,True
894,113.2328898,23.3188624,2.122,False
895,113.5210722,23.0774485,0.547,True
896,113.8228539,23.416544,3.244,False
897,113.5884672,23.1435453,0.401,True
898,113.3464353,23.2902084,0.229,True
899,113.3053644,23.490489,1.112,False
900,113.3878256,22.9248396,0.372,True
901,113.3025907,23.4077475,1.951,False
902,113.4601226,23.1181884,0.476,True
903,113.3688848,22.8623684,0.948,True
904,113.2198319,23.3178332,2.146,False
905,113.3594304,23.2975325,0.658,True
906,113.3549749,22.988481,0.476,True
907,113.4530336,23.1196924,0.295,True
908,113.3642255,23.3052238,0.138,True
909,113.3344965,23.291919,0.667,True
910,113.4876207,23.0891222,1.076,False
911,113.2596775,23.3099232,2.475,False
912,113.4545963,22.9779679,1.449,False
913,113.7716617,23.1794524,1.626,False
914,113.3932899,22.9114379,0.158,True
915,113.3374749,23.29186,0.378,True
916,113.49086,23.0942464,1.433,False
917,113.3365208,23.2918813,0.469,True
918,113.3427507,23.2898436,0.155,True
919,113.6277053,23.3477992,0.916,True
920,113.3517871,22.9843322,0.224,True
921,113.4861808,23.0857546,1.055,False
922,113.3661318,23.3081188,0.503,True
923,113.4861117,23.0856476,1.055,False
924,113.2731529,23.3241521,0.505,True
925,113.332209,22.8719493,0.335,True
926,113.237319,23.3193899,2.082,False
927,113.3726388,22.9906744,0.485,True
928,113.3617894,23.2771377,1.12,False
929,113.4411988,23.1229113,0.35,True
930,113.2273738,23.317298,2.207,False
931,113.4827522,23.2004928,0.321,True
932,113.3628877,22.9901152,0.034,True
933,113.3544663,23.2843055,0.077,True
934,113.4236155,23.1620524,0.489,True
935,113.3348256,22.9838753,0.266,True
936,113.5829166,22.7431335,0.957,True
937,113.3476317,22.9905425,0.084,True
938,113.2677759,23.3106118,2.072,False
939,113.3092,22.8671423,1.768,False
940,113.6048535,23.1649404,0.305,True
941,113.1858207,23.4008447,0.237,True
942,113.5369333,23.0673946,0.662,True
943,113.4756274,22.7439392,1.07,False
944,113.2543317,23.3106733,2.745,False
945,113.5832556,22.7431548,0.945,True
946,113.3290762,22.8735186,0.516,True
947,113.4860867,23.1805079,0.551,True
948,113.4506633,22.9936905,0.355,True
949,113.3624736,22.9738956,0.035,True
950,113.3787673,23.0147238,0.067,True
951,113.3275371,23.2940003,0.797,True
952,113.2675482,23.3064433,2.529,False
953,113.3658467,23.2764556,1.462,False
954,113.269374,23.3300988,0.377,True
955,113.3301898,22.9775556,0.454,True
956,113.1249387,23.4768709,1.878,False
957,113.3800184,23.325448,1.911,False
958,113.3788427,23.3240817,1.833,False
959,113.6521489,23.1833486,1.162,False
960,113.4891274,23.0908293,1.222,False
961,113.391489,22.9795876,0.518,True
962,113.3694417,23.3110177,0.968,True
963,113.4520992,22.973772,1.691,False
964,113.2701959,23.3312085,0.382,True
965,113.547041,23.1898557,0.44,True
966,113.2756918,23.304632,1.799,False
967,113.3590601,22.9895069,0.135,True
968,113.405546,22.856838,1.904,False
969,113.4794155,22.8770975,0.533,True
970,113.2935648,23.3030741,0.211,True
971,113.3588967,22.9889195,0.094,True
972,113.2928268,23.1568254,0.623,True
973,113.3734418,23.3112495,1.293,False
974,113.3274396,23.0939,0.512,True
975,113.3809693,22.939066,0.218,True
976,113.4829252,23.0846487,0.869,True
977,113.6434716,23.1459336,1.595,False
978,113.4875635,22.8518067,0.621,True
979,113.2674437,23.2950384,2.614,False
980,113.3085621,23.5046231,2.364,False
981,113.3291157,23.1153731,0.079,True
982,113.2867012,22.9948932,0.059,True
983,113.4923819,23.0942297,1.313,False
984,113.2622478,23.3086828,2.468,False
985,113.4658122,23.1206401,0.769,True
986,113.2494374,23.3126509,2.972,False
987,113.4023945,23.2331059,1.012,False
988,113.1874555,23.4156407,0.055,True
989,113.3307492,22.9802069,0.695,True
990,113.249146,23.3127686,2.988,False
991,113.4846433,22.8689232,0.391,True
992,113.2200307,23.1757125,0.496,True
993,113.383461,22.9983193,0.543,True
994,113.2672001,23.295889,2.621,False
995,113.4944543,23.0993592,1.623,False
996,113.4499016,23.0187468,1.401,False
997,113.3287809,23.1001807,0.111,True
998,113.267232,23.2979345,2.59,False
999,113.3839517,22.9969067,0.586,True
1000,113.1935783,23.1489,0.479,True
1001,113.2708822,23.3323419,0.449,True
1002,113.4187025,23.1600975,0.858,True
1003,113.2685766,23.3143276,1.651,False
1004,113.3894543,22.9224539,0.206,True
1005,113.3008078,23.1621268,0.352,True
1006,113.3702459,22.9639215,0.257,True
1007,113.1875266,23.1529056,0.05,True
1008,113.187397,23.1511566,0.089,True
1009,113.4166156,23.3790458,1.227,False
1010,113.3134287,22.8683697,1.327,False
1011,113.2673978,22.9571106,0.224,True
1012,113.3160218,23.0140459,0.206,True
1013,113.222785,23.4360872,0.688,True
1014,113.2636162,23.3084195,2.437,False
1015,113.5499633,23.0868939,1.757,False
1016,113.5206964,23.0736083,0.511,True
1017,113.4996594,23.0952641,1.019,False
1018,113.2678634,23.3047448,2.576,False
1019,113.7265526,23.1983422,0.52,True
1020,113.3271547,23.0908974,0.459,True
1021,113.4547156,22.9894599,0.241,True
1022,113.2668298,23.0566944,1.073,False
1023,113.41849,23.0064106,0.978,True
1024,113.5336482,23.5302367,1.946,False
1025,113.3255717,23.0727132,0.913,True
1026,113.3103839,23.1082743,1.024,False
1027,113.3824762,23.3319632,2.345,False
1028,113.4760925,23.2187661,0.763,True
1029,113.5681691,23.1157341,0.676,True
1030,113.2415632,23.3191889,2.211,False
1031,113.4009664,22.8587737,2.273,False
1032,113.3295814,22.9928846,0.118,True
1033,113.3387796,23.1482173,0.499,True
1034,113.5773535,22.7522748,0.854,True
1035,113.3158592,22.8645528,1.437,False
1036,113.3318923,22.9901804,0.31,True
1037,113.2001885,23.0827193,1.112,False
1038,113.2001507,23.0830297,1.145,False
1039,113.2836559,23.1554439,0.219,True
1040,113.3891816,23.3423063,2.859,False
1041,113.3590196,23.2638528,0.947,True
1042,113.3641635,22.9713407,0.188,True
1043,113.3740192,23.3141266,1.506,False
1044,113.3006918,23.163756,0.524,True
1045,113.374617,23.3209754,1.507,False
1046,113.2908887,23.1614689,0.38,True
1047,113.2664611,23.3073642,2.455,False
1048,113.4651338,22.948329,0.193,True
1049,113.2713308,23.3055371,2.254,False
1050,113.2520893,22.9807935,0.589,True
1051,113.3791496,22.9517698,0.102,True
1052,113.6008587,22.6433538,0.341,True
1053,113.3582642,22.979596,0.224,True
1054,113.3312159,23.2933259,0.708,True
1055,113.2938175,23.161723,0.09,True
1056,113.3786582,22.9604842,0.086,True
1057,113.3617584,23.2897351,0.429,True
1058,113.3463144,23.1160481,0.9,True
1059,113.4587947,22.9651838,0.743,True
1060,113.6328647,22.6325097,3.331,False
1061,113.3511355,23.1394603,0.533,True
1062,113.2940059,23.3038563,0.236,True
1063,113.3765148,23.3223903,1.652,False
1064,113.3168083,23.0322665,0.745,True
1065,113.1791907,23.068737,0.139,True
1066,113.3165638,23.0211082,0.591,True
1067,113.3165349,23.0222246,0.482,True
1068,113.304678,23.0806128,0.513,True
1069,113.3356019,22.9874371,0.511,True
1070,113.2519584,22.9745037,0.839,True
1071,113.367239,22.9656859,0.12,True
1072,113.2928571,22.9142554,0.653,True
1073,113.2217674,23.0462892,0.911,True
1074,113.3272677,22.9932725,0.201,True
1075,113.400307,22.9653544,0.218,True
1076,113.3712806,23.2107515,1.016,False
1077,113.3162801,23.0094189,0.703,True
1078,113.4011497,22.9650624,0.241,True
1079,113.3122413,23.2938585,0.41,True
1080,113.3798332,22.9465015,0.47,True
1081,113.2019962,23.4308309,0.061,True
1082,113.274197,23.0205045,0.877,True
1083,113.3628921,23.2731264,1.455,False
1084,113.4589887,22.9602792,0.934,True
1085,113.3522483,23.1411486,0.352,True
1086,113.3746307,23.3155232,1.504,False
1087,113.4619584,23.1469632,0.485,True
1088,113.3162255,23.0247168,0.268,True
1089,113.3736514,22.9623206,0.407,True
1090,113.3800085,22.9558717,0.212,True
1091,113.2659344,23.3034568,2.744,False
1092,113.4141465,22.9399733,0.223,True
1093,113.3285713,23.109923,0.561,True
1094,113.5853143,23.0958901,1.04,False
1095,113.2976653,23.3021649,0.431,True
1096,113.2806701,23.420366,2.064,False
1097,113.3645095,23.1972628,0.223,True
1098,113.5516251,23.1272854,0.292,True
1099,113.3633373,23.2109072,0.44,True
1100,113.343353,23.0840739,0.155,True
1101,113.3152573,23.16701,0.42,True
1102,113.6035693,22.6995132,3.336,False
1103,113.3164706,23.0178564,0.241,True
1104,113.2705019,23.345048,0.655,True
1105,113.2205837,23.1807698,1.056,False
1106,113.3093381,23.2975029,0.845,True
1107,113.4798131,23.2094152,0.722,True
1108,113.242359,23.168341,0.234,True
1109,113.3383327,22.9848032,0.215,True
1110,113.32591,23.0747733,0.702,True
1111,113.5856953,23.0953081,1.097,False
1112,113.2692902,23.3399474,0.655,True
1113,113.397114,23.3426713,3.13,False
1114,113.2683351,23.3358329,0.913,True
1115,113.5904735,23.1641292,0.806,True
1116,113.3073714,23.2973227,0.772,True
1117,113.2774114,23.0076619,0.486,True
1118,113.3222024,23.0612291,0.292,True
1119,113.4594983,22.9582261,1.059,False
1120,113.2869193,23.0652081,0.397,True
1121,113.2558209,23.1925436,0.348,True
1122,113.1867673,23.3924197,0.573,True
1123,113.3142355,23.2930299,0.408,True
1124,113.4071621,22.9502726,0.38,True
1125,113.3263847,23.0772433,0.479,True
1126,113.5306529,23.4019363,3.897,False
1127,113.3923294,22.9146112,0.169,True
1128,113.2950711,23.3817341,2.004,False
1129,113.3366754,23.0731129,0.84,True
1130,113.3768223,23.0183272,0.455,True
1131,113.3232526,23.0679351,0.442,True
1132,113.422161,23.1289845,0.158,True
1133,113.3799971,22.9577799,0.348,True
1134,113.2458569,23.0561814,0.158,True
1135,113.4282947,22.8597108,0.773,True
1136,113.2680553,23.2895463,2.722,False
1137,113.4632256,23.2047204,0.041,True
1138,113.323537,23.064074,0.028,True
1139,113.3116557,23.1672033,0.688,True
1140,113.3161774,23.0384162,0.218,True
1141,113.3190501,23.0416665,0.084,True
1142,113.3993802,23.347464,2.811,False
1143,113.4681764,23.1173687,0.345,True
1144,113.3228735,23.0659296,0.224,True
1145,113.2435769,23.0557233,0.188,True
1146,113.2695903,23.3421828,0.565,True
1147,113.3655351,22.9679464,0.217,True
1148,113.360458,23.2788205,0.894,True
1149,113.2889076,23.3041202,0.579,True
1150,113.493755,23.0977797,1.522,False
1151,113.3369724,23.0783503,0.577,True
1152,113.3343153,23.3932389,2.754,False
1153,113.4784927,23.2150899,0.763,True
1154,113.4175032,22.9368345,0.657,True
1155,113.3026168,23.2984331,0.516,True
1156,113.4783482,22.9262543,1.75,False
1157,113.3464519,23.1076496,0.602,True
1158,113.3582884,23.2218629,1.027,False
1159,113.3992487,23.1338066,0.266,True
1160,113.4211197,22.9222485,2.168,False
1161,113.3650903,23.1946101,0.134,True
1162,113.3587119,23.1700598,0.035,True
1163,113.5843736,23.1304924,0.617,True
1164,113.473542,22.9333594,1.079,False
1165,113.3689739,23.1180556,0.64,True
1166,113.3583173,23.1622112,0.822,True
1167,113.4602649,22.9559589,1.163,False
1168,113.3727755,23.0266467,0.871,True
1169,113.356599,22.9809929,0.129,True
1170,113.4634187,23.0329672,1.024,False
1171,113.2786002,23.1592431,0.51,True
1172,113.3185862,23.2937567,0.809,True
1173,113.316862,23.0063863,1.038,False
1174,113.36859,23.1133174,0.91,True
1175,113.3299573,23.067744,0.801,True
1176,113.3188627,23.0444398,0.236,True
1177,113.396008,22.9740839,0.867,True
1178,113.4641475,23.040906,0.638,True
1179,113.2879031,23.157131,0.487,True
1180,113.479341,22.914987,1.318,False
1181,113.1873412,23.3619302,1.16,False
1182,113.2698905,23.2838996,2.149,False
1183,113.402866,23.3460012,3.163,False
1184,113.4729545,22.935876,0.877,True
1185,113.3691132,23.1906827,0.293,True
1186,113.3685622,23.1067959,0.242,True
1187,113.2780588,23.1605878,0.613,True
1188,113.405774,22.9595858,0.091,True
1189,113.8489458,23.3501923,0.636,True
1190,113.278376,23.3040187,1.517,False
1191,113.47838,22.918333,1.629,False
1192,113.2781149,22.9990436,0.569,True
1193,113.4622291,22.9523676,0.722,True
1194,113.4186502,22.9284999,1.434,False
1195,113.4862147,23.196175,0.853,True
1196,113.2833414,23.3574824,0.324,True
1197,113.4049894,22.9561353,0.399,True
1198,113.188377,23.4046741,0.722,True
1199,113.2879985,23.3591595,0.275,True
1200,113.404267,23.3533737,2.719,False
1201,113.4947576,23.1006134,1.507,False
1202,113.36347,23.2028025,0.835,True
1203,113.4296301,23.2359647,2.393,False
1204,113.4438493,23.0030133,1.601,False
1205,113.3565468,23.2823478,0.338,True
1206,113.207775,23.3118662,2.639,False
1207,113.2941893,23.3769709,1.518,False
1208,113.3873956,22.9272936,0.571,True
1209,113.3590054,23.1010344,0.127,True
1210,113.5453245,23.1264997,0.149,True
1211,113.2092102,23.4298877,0.318,True
1212,113.2654229,23.2774875,1.689,False
1213,113.3455003,23.09069,0.236,True
1214,113.3409171,23.0827496,0.443,True
1215,113.4215464,23.4303654,1.403,False
1216,113.2699744,23.3428961,0.587,True
1217,113.2813098,23.3544193,0.722,True
1218,113.3700195,23.0832349,0.127,True
1219,113.47531,22.9037038,1.584,False
1220,113.3904344,22.9195584,0.203,True
1221,113.4930792,23.0980666,1.587,False
1222,113.2643355,23.0302885,1.127,False
1223,113.2841622,23.3040629,0.974,True
1224,113.4748215,22.9064336,1.563,False
1225,113.3522265,23.2370277,0.845,True
1226,113.4876745,23.1503744,0.509,True
1227,113.3808285,23.1388574,0.305,True
1228,113.4787644,22.9105797,1.174,False
1229,113.4978194,23.121611,1.358,False
1230,113.3502099,23.0726789,1.233,False
1231,113.3569875,23.256013,0.64,True
1232,113.2740635,23.0638627,0.605,True
1233,113.2569204,23.2256394,0.158,True
1234,113.4509614,22.9936303,0.337,True
1235,113.319117,23.0480539,0.639,True
1236,113.4182118,22.9334403,0.956,True
1237,113.4035095,23.132736,0.479,True
1238,113.3634707,23.2056505,0.823,True
1239,113.330099,23.0285492,0.294,True
1240,113.3619434,23.2081984,0.523,True
1241,113.3608062,23.0746593,0.807,True
1242,113.5828737,23.1005583,0.675,True
1243,113.2723098,23.0643674,0.754,True
1244,113.2817724,23.4258968,1.505,False
1245,113.362592,23.1727758,0.301,True
1246,113.2889829,23.3039894,0.564,True
1247,113.4199278,22.9172445,2.64,False
1248,113.3550647,23.0758264,1.086,False
1249,113.3309206,23.0808605,0.391,True
1250,113.3092784,23.1654442,0.501,True
1251,113.3445497,23.0874557,0.234,True
1252,113.3607161,23.1756366,0.629,True
1253,113.3354763,23.1726339,0.195,True
1254,113.3657356,23.1875352,0.084,True
1255,113.3600285,23.0588323,0.872,True
1256,113.3219954,23.0651047,0.184,True
1257,113.5004652,23.1182354,1.252,False
1258,113.2575316,23.2236684,0.045,True
1259,113.2911255,23.3661692,0.465,True
1260,113.3209176,23.0497442,0.857,True
1261,113.3367258,23.0694652,0.506,True
1262,113.353868,23.211074,0.286,True
1263,113.2036769,23.1179981,0.205,True
1264,113.3546535,23.0648368,1.169,False
1265,113.3194837,22.9975716,1.016,False
1266,113.2683118,23.307616,2.385,False
1267,113.269412,23.3361518,0.897,True
1268,113.4993382,23.117585,1.224,False
1269,113.3015458,23.3004218,0.636,True
1270,113.2603239,23.2593967,0.319,True
1271,113.2364292,23.3185097,2.168,False
1272,113.3393206,23.213683,0.638,True
1273,113.3587517,23.0672331,1.143,False
1274,113.2630321,23.2678078,1.128,False
1275,113.4192699,22.8638914,0.321,True
1276,113.2682989,23.3201215,1.054,False
1277,113.3367278,23.2136482,0.385,True
1278,113.2619888,23.2601838,0.293,True
1279,113.297703,23.3022909,0.438,True
1280,113.3595919,23.1683842,0.21,True
1281,113.2637912,23.2621758,0.511,True
1282,113.2853961,23.3047804,0.912,True
1283,113.2587853,23.2519842,0.386,True
1284,113.3314885,22.9811256,0.634,True
1285,113.3609961,23.0528808,0.626,True
1286,113.3197961,23.057979,0.144,True
1287,113.296256,22.9418914,1.882,False
1288,113.2684684,23.3209703,0.961,True
1289,113.2214081,23.0534011,0.601,True
1290,113.2606833,23.2561249,0.229,True
1291,113.2811332,23.3546699,0.71,True
1292,113.3573757,23.0659437,1.252,False
1293,113.3799602,22.9917797,0.76,True
1294,113.2596129,23.2478303,0.74,True
1295,113.2608565,23.2576484,0.2,True
1296,113.3344779,23.0411059,0.908,True
1297,113.3908266,23.3315526,2.422,False
1298,113.3828287,23.2141046,0.658,True
1299,113.2584352,23.2164122,0.413,True
1300,113.3970004,23.1114314,0.49,True
1301,113.2577416,23.2394753,0.175,True
1302,113.2727638,23.3475869,0.972,True
1303,113.2714936,23.3455593,0.767,True
1304,113.3500849,23.1670467,0.365,True
1305,113.2699449,23.3693494,0.437,True
1306,113.5369645,23.1248284,0.657,True
1307,113.4833311,23.1949538,0.933,True
1308,113.5041818,23.1185241,0.995,True
1309,113.277632,23.3531505,1.076,False
1310,113.2838854,23.2102603,0.294,True
1311,113.3842256,22.9923107,0.95,True
1312,113.484655,22.8439956,1.499,False
1313,113.5459251,22.766306,0.596,True
1314,113.2732865,23.0214636,0.978,True
1315,113.2651111,23.2739331,1.499,False
1316,113.3745515,23.08566,0.267,True
1317,113.4993923,23.125802,1.384,False
1318,113.5979796,23.1640395,0.433,True
1319,113.2744024,23.3847782,1.564,False
1320,113.2753854,23.373697,0.683,True
1321,113.3353555,23.0446042,0.804,True
1322,113.2623427,23.2663236,0.964,True
1323,113.3678313,23.0974963,0.374,True
1324,113.3667959,23.1804152,0.866,True
1325,113.3353953,23.0456271,0.726,True
1326,113.3197347,23.043222,0.149,True
1327,113.3392946,23.2133562,0.627,True
1328,113.3823805,23.3289567,2.194,False
1329,113.2576938,23.2374197,0.056,True
1330,113.3742872,23.0388156,0.617,True
1331,113.4196263,22.9128016,2.421,False
1332,113.4867367,23.1191141,0.709,True
1333,113.3587487,23.1649131,0.533,True
1334,113.3247397,23.2943504,0.862,True
1335,113.3992679,23.226985,0.977,True
1336,113.4896703,23.1681179,0.888,True
1337,113.3645951,23.2002372,0.551,True
1338,113.346663,23.118667,0.637,True
1339,113.3181663,23.0405745,0.201,True
1340,113.2721374,23.3931983,1.595,False
1341,113.4887175,23.1589048,0.377,True
1342,113.3223152,23.060714,0.266,True
1343,113.2588162,23.2420656,0.41,True
1344,113.2588355,23.2450939,0.562,True
1345,113.3551492,23.2458844,0.789,True
1346,113.477729,23.1538353,0.618,True
1347,113.3369625,23.052754,0.543,True
1348,113.3657205,22.9901479,0.266,True
1349,113.4850893,23.1922438,1.057,False
1350,113.3713476,23.1568179,1.068,False
1351,113.6465891,23.1814511,1.223,False
1352,113.4145295,22.938867,0.283,True
1353,113.4920765,23.1174077,0.62,True
1354,113.3459796,23.0929489,0.471,True
1355,113.3812935,23.0897891,0.911,True
1356,113.3568297,23.2115904,0.07,True
1357,113.9957706,23.8506846,4.534,False
1358,113.3915555,23.1021819,0.566,True
1359,113.7311514,23.3823435,3.334,False
1360,113.3749395,23.0218696,0.824,True
1361,113.6036112,23.5966808,1.107,False
1362,113.4808986,23.5859682,0.641,True
1363,113.6146996,22.6347883,1.636,False
1364,113.8631003,23.3798698,3.141,False
1365,113.5876217,23.5903695,1.306,False
1366,113.6440548,22.6630899,3.073,False
1367,113.5916595,22.7873229,1.678,False
1368,113.664911,22.6533488,0.853,True
1369,113.6064438,22.6385108,0.808,True
1370,113.6243158,22.6848636,2.227,False
1371,113.6042088,22.6406203,0.519,True
1372,113.5110947,23.576668,0.34,True
1373,113.8951434,23.8220757,0.455,True
1374,113.8410987,23.3358426,1.902,False
1375,113.8865402,23.8204633,0.399,True
